asset_1,asset_2,asset_3,asset_4,asset_5,asset_6,asset_7,asset_8,asset_9,asset_10,asset_11,asset_12,asset_13,asset_14,asset_15,asset_16,asset_17,asset_18,asset_19,asset_20,asset_21,asset_22,asset_23,asset_24,asset_25,asset_26,asset_27,asset_28,asset_29,asset_30,asset_31,asset_32,asset_33
0.0020294797396319,0.0075099152826832,0.0151409645870119,0.0058097455524666,-0.0112995505020746,0.045235534589022,0.0038732698004284,0.0058718310173849,0.012299968475701,0.0087030739290548,0.016176735417652,0.0199592178730535,-0.0009221746360503,0.0030057024580589,0.0126625398188898,0.0018001530602822,0.0143575126760062,0.0191263568773909,0.0371523168665443,0.0044789887335346,0.0128130223417337,0.0121056752369933,0.0074399124140239,0.0004407390518705,0.0076276554906578,0.0340345069725138,0.0019545043711426,0.0180780541857457,0.0110690713255089,0.0129317346406728,0.0130618128006395,0.0042034100745133,0.0221211415665509
-0.0049907607580893,0.0052313103948269,0.0035072993721282,0.0172574469282885,0.0338146885012139,0.011590183839496,0.0048732452945133,0.0074497778673436,-0.0004961358750754,0.0026319200498859,0.0026611755658259,0.0155094475821882,0.0209793434673408,0.0003641786820049,0.018170957810843,-0.0031120080495803,0.0123215122485488,0.0036294647458605,0.0533283034878908,0.0032320705095451,0.0121428521405088,0.010116126724647,-0.002914512954986,0.0057193835205465,0.0207410586022594,0.0181233390923158,0.0099767864026357,0.0179633655394929,0.0007573657943756,0.0147373771704333,-0.000156215559381,0.0128815043793594,0.0042659513469128
0.0400455283955448,0.0,0.0025597294937268,0.0042558421837665,-0.0255936227512845,0.0609325727219337,0.0018333385345244,-0.0003086096872365,-0.0014633677004292,0.0006893143614354,0.0113333345528086,0.0071355916581419,0.0250489142995754,-0.001463450143408,0.0087202676910835,0.0075808646153383,0.0141557273197315,-0.0001005221259259,0.0048426583955399,0.0076767819672326,-0.0227597868302708,-0.0166643289912603,0.0114545601837624,-0.0031736987004935,0.0199241036563843,0.0138869087567146,-0.0049752758924336,0.0036232531011738,0.0102880440243207,-0.0114285589244083,0.0062537752737498,0.0064212319483428,-0.0035991244550836
0.0188187727477245,0.0021572182882366,0.0030911788563594,0.0008434572129934,-0.0068352790206724,-0.0362189613902893,0.0043944278678479,0.002626129337169,0.0016880989253002,-0.0151645042955981,-0.0043151061532722,-0.0154300630194026,0.0054676814484185,-0.000731263542341,0.001919458690843,0.001361415209351,-0.0166664836920222,-0.0081272248700388,-0.042407130300313,-0.0034923367288258,-0.0264319767048863,-0.0014889844512488,-0.0030786588503968,-0.0053721641173513,-0.00744699082586,0.0442784730594912,0.0024786624147675,-0.0002004761334655,-0.0084582980690282,0.0008232674432137,-0.0018868603623501,-0.003442894702735,-0.0093331667623557
-0.0253041189268461,-0.002532567167552,-0.0089228632957627,-0.0094032118202216,-0.0167037320247616,-0.0592193647192514,-0.012443751217319,-0.0065330050754993,-0.0149247286755471,-0.009621325649011,-0.023060143403991,-0.0116962126147063,-0.0133547897410893,-0.0010628120476238,-0.0143686249648832,-0.0273454271463862,-0.0172398120409513,-0.0144399053059851,-0.0821643600491379,0.0013684649628964,-0.0204935959632465,-0.0078261059362218,-0.0087604593995578,0.0026714573629882,-0.0324623658121123,-0.0265289018197803,0.0023984855783783,-0.022384634548464,-0.032070705947673,0.0,-0.0052305672752966,-0.014121938413616,-0.0100031855946687
-0.003738243303808,0.0019098757811003,-0.0030062035952845,0.0124410119406938,0.0200920239463414,0.0098177749153546,0.0122340400879811,0.0003186363163965,0.0065314829935253,0.0066356463931425,0.015987266096719,0.0171523377726452,0.0196091618169196,0.0010977535642426,0.0070227485567967,0.0232072813649672,0.010257097434216,0.0121385682130051,0.0516826969006811,-0.0035972613142421,0.0130492365256793,0.0091533678043743,0.0075986518913106,-0.0003396319711589,0.01625355965752,0.0068201348701014,-0.0111295458432637,-0.0089488311235879,0.0256563028963838,0.0041184439027782,0.0043249524660612,0.0133479297570641,0.0108599159867308
-0.0836852033670788,-0.0052802964616222,-0.0211587637729671,-0.0098858518720731,-0.081240379640667,-0.1324422193807222,-0.0006272936376368,0.0055311207618621,-0.0240932520740186,-0.0097244916279718,-0.0160953739809601,-0.0074234915201281,-0.0159161448296834,-0.0011010858800472,0.0131569669938967,-0.0242559365522423,-0.0240704589669627,-0.0141214917392057,-0.0748888243518363,-0.0144727571495635,-0.0132788130834148,-0.0176253649725625,-0.0276235396762127,-0.0225914554479457,-0.0094041089208605,-0.05360387883457,-0.0039068408977086,-0.0118810184937844,-0.0159420543441145,-0.0063209645342325,-0.022402921838558,-0.0145467094553756,-0.0122122565433373
-0.0302509356598469,-0.0022607996849053,-0.0032244813712806,-0.0013045846756868,-0.0205285607631308,-0.0288446064814229,0.004199991317574,0.0125610656839309,0.0035638359346743,0.0009341351890731,-0.0404719783206336,0.003542420690501,0.0,-0.0008309480676192,-0.0147628707674961,-0.004823954317379,-0.0020759154850581,0.0018795362330065,-0.0065383560457092,-0.0106508498297482,-0.0188323520987072,-0.0131750840980078,-0.0290159300906011,0.003256569139324,-0.0023993899859036,-0.0080212403031056,-0.0073574707169604,-0.0169629279506228,-0.013972762264658,-0.0091645713298177,-0.0052423965397177,-0.0011103531043853,0.0094608085042288
0.0034590159430414,-0.0028451220672942,-0.0121853604137908,-0.0067067686796766,-0.0821930091711602,-0.0255683590959264,-0.0148572754201647,-0.0074718087313485,-0.0152220299815969,-0.0104818919914224,-0.0160953739809601,-0.0072568127945961,-0.0093970727928152,-0.0002466967539035,-0.0294435445568859,-0.0496875301101038,-0.0202650231940283,-0.0144717575970498,-0.073513407102509,-0.0107754161435888,-0.038921402452267,-0.0208498754095628,-0.0086756706713406,-0.0232964538518689,-0.0135150000175605,-0.05360387883457,-0.0050048674844261,-0.0089982435560134,-0.0058197050952489,-0.010418151826983,-0.021885384801934,-0.0107199095329823,-0.0141992895016912
-0.0114011036395468,0.0039839017529715,0.0128317470422244,0.0114352276001955,0.0722970784169133,0.0563885221135902,-0.0030918623251211,-0.0088115018914633,0.0055083857972263,0.0166295635830494,0.0099170828271068,0.0118279097931972,0.0064696551598505,-0.000122086081038,0.0080367037085878,-0.0034149209491134,-0.0008229172210828,0.0032609315327798,0.0390332115429055,0.0046825593143523,0.0111902464199031,0.0040499770786499,0.0075016358376336,0.0272178785671483,0.0027396967437196,0.010660107723184,0.0102227455673315,0.0099316818644921,0.0121263167106591,0.0083202298921173,0.0046839846232192,0.0026540210625589,0.0010228692090109
-0.0259539301148193,-0.0004185769469376,-0.00909930840022,-0.0048090580099325,0.0684027338592729,-0.0218160032110359,-0.0046041185904783,-0.0066332067403364,-0.0056533301634002,0.0010098053674193,0.0024006965061139,-0.0057226611341261,-0.0300127965154435,-0.0028293080158534,-0.0066133744883516,0.0087848711447839,0.0034663638513117,-0.0130583270033932,-0.0021148920884051,0.001411679855935,0.0015349282152113,-0.005868910802459,-0.0041481440208629,0.0006353453813368,-0.0110125021209571,-0.0093222676224464,-0.0019069983064141,0.0037085632016403,-0.008538778672269,-0.0005246516411431,-0.0121990338777343,-0.026231193828951,-0.0080713801989236
-0.0111351609602841,-0.0031088886113483,0.0068259960805355,-0.0058818073527772,0.0048638412728947,-0.0252367605160772,-0.0153182032171569,0.0065048351615897,0.0038965786002626,0.0003951191040222,0.0014147845647137,0.0062640207825204,-0.0089733530327113,0.0006075958275731,0.0022130142897349,0.0017631909381396,0.0117967503266577,-0.0110818849152031,-0.0466556473033447,0.0009333843602203,-0.0016378159227148,-0.011865803062642,-0.0198537887311599,-0.0036334950640041,-0.0006643158454229,-0.0163077831982953,-0.0254381011425703,-0.0339249331277775,-0.0102361841619403,-0.0013232904618458,-0.0006038094196555,-0.0055557309133032,-0.0122122565433373
0.0093618059558417,0.0011020617369181,-0.0008457229840144,0.0069333386897813,-0.0146646859040499,0.045750511281126,0.0078671033779432,0.0055867697943506,0.0173503755963883,0.0073792235073914,0.0265071471257519,0.010203842808659,0.0121380737251609,0.0,-0.0057802863727952,-0.0038131562797597,-0.0017414018553913,-0.0095181960245136,0.0445869736678502,0.0073335562105285,0.0094479226334899,0.0127165831623759,0.0049471420314514,0.0150070596875868,0.0211250454671528,0.005907330144912,0.0063915808538897,0.0011276771404925,0.0051582924509336,-0.0048885062713878,-0.0224693974258006,0.0033368174196033,0.0112854984759951
-0.0221412887724816,0.0054556110712411,0.010463479563744,0.0098796828354281,0.0675482634731321,0.0399949432350498,0.0119303337025929,0.0039734587326565,0.0143366456356394,0.0085220838953744,0.0173596598936395,-0.0032808513199557,0.0176765435121736,-0.0002421578268339,0.013913963866079,-0.0032626314223868,-0.0005313053194063,0.0088412930546642,0.0286335479761011,-0.0068960274110197,0.0188278004475025,0.0062703548579324,0.0052313466392835,-0.0320960723195696,0.0261886757778219,0.0259074118974463,0.0106483042640346,0.0105583124179292,0.0126091777513811,-0.0042444757741752,-0.0034527044009208,0.0105532512740564,0.0206110805007457
-0.0241806647198724,-0.0015601147016935,-0.0108718518742179,-0.009940536870043,0.00363421367472,-0.0129034540598569,0.0015370188425894,-0.0081447118807977,0.0120315774154935,-0.0137949469173981,0.0101242134082454,-0.0106455061763426,0.0085555823026186,0.0003702508078377,-0.0081464225358536,0.0038204404304755,-0.0160012742958622,0.0031925917666667,0.0037835983057364,0.0131688443934278,-0.0014806892546147,-0.0092520997966703,-0.0209414391685255,0.0049967468896891,-0.0163332789266952,-0.000251708812327,0.0029141136061436,-0.0080981913577219,-0.0251286716921671,0.0141058395637212,0.0,-0.0095782041981525,0.0033912027919063
-0.0156011151823113,0.0028881798120966,-0.005412735314163,-0.0035495606540365,-0.0109240853394131,-0.0185540345177195,0.0121116800437174,-0.0074342372410042,-0.0240932520740186,0.003812046723239,-0.0022172531957728,0.0153137231914509,0.0114179119640038,-0.0002354003669916,-0.01718651204899,-0.0229252333715633,-0.0017517122825692,-0.0115631673240426,-0.0479199942221072,0.0065619670359123,-0.0097562197107499,-0.0073949709625268,0.0085313741018656,-0.0018447355277433,-0.0048748128000218,0.005275976163637,-0.0009802371903125,-0.0165175893140418,0.0146962263576128,-0.0035780611961929,0.0031031634190223,-0.0117927758742971,-0.0062831637612936
-0.0174484190014589,-0.002229639381727,-0.0164790677251905,-0.0049731987681655,-0.0424809811797936,-0.018841546090975,-0.0080315409050219,-0.0073832822233292,-0.0096231280566855,-0.0090231928059498,-0.0007795125294556,-0.0134959657939468,0.0032691439045346,0.0001225070664288,-0.0137750375838979,-0.0242559365522423,-0.0113028026643419,-0.0159699639231862,-0.0353393673982208,-0.0121145911886531,-0.0071418670190335,-0.0211167628345272,-0.007754115216955,-0.0101721016279504,-0.0083122401196754,-0.0267038671025075,-0.0173492884056426,-0.012287930861644,-0.0154983184737343,-0.0084096381405125,-0.0120082090687952,-0.0065032273820891,-0.0039655099676361
0.0041519943783669,0.0016500154946385,-0.0058577072216158,8.535545239468908e-05,0.0094007650664535,0.0044702972065952,-0.0001182635075601,-0.0051886510693298,-0.0004961358750754,0.001273144605689,-0.0046417728316201,-0.0022557007593464,0.0100985674954688,-0.0021851452983501,-0.0013873112475762,0.0271313436020505,-0.0004407038241153,0.0083796260553174,0.0120657019660671,0.0041107321334168,0.0287570685247585,-0.0091486394633784,-0.0106307604464434,0.0337857620351001,0.0149710540663427,-0.0003219579394361,0.0027360428516724,0.0133805083359011,0.0119195520851007,0.0117385848427089,0.005506729933134,0.0129642734540759,0.0155881421734185
-0.0276369648366998,0.0001383849579184,0.0028168100062622,-0.0100626416354213,-0.0821930091711602,0.0017762400191496,-0.0156145125771138,-0.0053396717895976,0.0027859928822772,-0.0063793325398623,-0.0010174528819179,0.0094083361364993,-0.0126447842345028,-0.0018548103052493,0.0131569669938967,-0.0109136611794371,-0.0018254982158496,-0.0082989754034464,-0.0533137180786177,-0.0072873848359295,-0.0089709198876788,-0.0017626994667076,-0.0152126903904788,0.0003282836023426,-0.012244671242337,-0.0303853402301998,-0.0075064053716313,-0.0065658978997876,-0.0004469210169293,0.0078593813408788,-0.0169935435282258,-0.0041047085967459,-0.0204036982598262
0.015873066012907,0.0029348588917482,0.0081800207559261,0.0027942470764608,-0.0249895242838453,0.0362750360866315,0.0081991767942437,0.0061749582335729,0.0020845443830892,-0.0045827224477608,0.008555149577605,0.007109960004172,-0.0014687987689714,0.0013623414062923,0.0104611323195472,0.0036101086507148,0.0116812166747263,0.0096185881359834,0.0119655959592103,-0.0030604811372094,0.0162946417569032,0.0076103313180583,0.0050855545423031,0.0041681992054536,0.0184377629563022,0.0067028733969801,0.029564894695653,-0.0052365967068688,0.0044478536219283,0.0050356006959381,0.0083365246042045,0.0096336423449311,0.0012844517593313
-0.0216790186925987,-0.0056284505657095,-0.0696067244979022,-0.015137535140255,-0.0883094389189393,-0.0770981052823044,-0.0058565782593561,-0.0130995490307243,-0.0337362269407513,-0.0105599028653445,-0.0316649558536153,-0.0189422686906107,-0.0116773988312992,-0.0019475040687009,-0.0156748882304204,-0.0260884117425317,-0.0076580760316245,-0.0162559109320027,-0.029391142614902,-0.0042015090232179,-0.044430100076951,-0.0240198073950858,-0.0147463176116884,-0.0257221114672266,-0.0208357177692718,-0.0157464968672114,-0.0169708459203374,-0.0186154864816538,-0.0372807523384116,-0.0126616574584194,-0.0109682949898587,-0.0052728214694283,-0.0170892036870229
0.0025050029282091,-0.0040911845478849,-0.006035061394678,0.00078395220251,-0.0289745968398685,-0.0023113546308389,-0.0017736414154014,-0.0048355560903111,-0.0009770170835627,-0.001113713635521,0.0002736838855366,0.0061030216610693,0.0047541887455355,-0.0020051506178801,0.0016169411583122,0.0077183138081025,-0.0037028434519061,-0.0091887498013354,-0.0228044853147805,-0.0005378156675637,0.0139013600188231,0.0038510350886585,-0.0086571284755875,0.0005259076063671,0.0185162171038291,-0.0171018143407862,0.0145140830113361,-0.0022834999605293,0.0050749595817552,0.0030864311792726,0.0181020444325196,0.0093002544709253,0.0031096666885453
0.0138810149449411,0.0018342000723101,0.0081485320226065,-0.0070059557637068,0.0303471932293323,-0.0188099479152869,0.0007534549847423,0.0005054421101429,-0.0270259868290636,0.0060069187567917,-0.0080222121132766,0.0150641659621039,0.0065976065644785,0.0008606866581141,-0.0028081822814873,0.0029688030627258,-0.0063531307753402,0.0112862015318063,-0.0368948582773204,0.0017603042825183,-0.0407829832629872,-0.0035836038093118,0.0169556388984995,-0.0120939657016196,0.0001783804260633,0.0286463374117341,0.005691685716293,-0.0046915361587295,0.0227069565507817,0.0030864311792726,-0.0058288360261397,0.0045692596978591,0.0122113978879732
-0.0350120340864767,0.0005365620209242,-0.0170022166489254,0.0012618142811545,-0.0410742507761421,-0.0417173162118547,-0.0157716720128652,0.0080176576878669,0.0001822347179059,-0.0038954450564414,0.0029341592214713,-0.014077757001456,0.0081768989991013,0.0003650912872287,-0.0053965384286718,-0.0014093861629152,0.0006986951985134,0.0112862015318063,-0.0164839395695587,-0.0009523296917017,0.0160663761879133,0.0032497271168054,-0.0104243573606474,-0.0007643774057573,-0.0090426304007379,0.0018960857317915,-0.0302272490382364,-0.0189802110826651,-0.0253523742107819,-0.006532387452398,-0.0080652383323067,-0.0035224560111656,-0.0200157486623672
-0.0159719804156037,0.0078964788004452,0.0081562908902534,-0.0152419896219335,0.0140847743418815,0.0312096230530011,0.0157557506051342,0.0089526758317762,0.0013704373420245,0.0028333689542323,0.0014866578130836,0.0028506149722206,0.0134197653723528,-0.000242125693037,0.0023222275801583,-0.000872620373745,-0.0021817667831128,0.0024573823202571,0.0177180321901196,-0.0057083760112241,0.0061869469194464,0.0116476403346445,0.0069484691574564,0.0167093975028145,0.0203960357151554,-0.0066090811598876,0.0058225288868369,-0.0079895177748275,0.0285504183138972,-0.0085862634795777,0.0121945327083024,0.0046563200249889,0.0078028644910493
0.003062971829727,0.0013751917745503,-0.0025985299430789,-0.0067067686796766,0.002591770973885,-0.0157372932101735,-0.0020332837588085,-0.0056467971033644,-0.002945289436945,0.0001834304472021,-0.0282945848159098,-0.0179322468744573,-0.0005957026326271,-0.0012320039933562,-0.0021452480515976,0.0048235396692482,-0.0106004093673798,-0.0163439689817794,-0.0264741185348889,-0.0040935496239701,0.0070297577837262,-0.0014889844512488,-0.0038574913046048,-0.0092846181358127,-0.0291773586422482,-0.010142678289589,-0.0040392071034969,-0.0207802190184296,-0.0163349193831708,0.0092646277154737,-0.0194341845006628,-0.0022585718803774,0.0051320818527634
-0.0440810400442764,-0.0044693598264183,0.007944866171825,0.0007304569569456,-0.0392004917965718,-0.0029835659609466,0.0036801154063575,-0.0022268656801231,-0.0273624366863839,0.0031380030520372,0.0018995151482502,-0.0077252998858809,0.0187830255186393,-0.0018632834546374,0.0052013738489085,-0.0141976035103998,6.667669712657806e-05,-0.0117952057837869,0.0101229635537287,0.0090274865299075,-0.0111275254286192,0.0001918297121048,-0.0163581690595011,-0.0027122039835606,0.00113858930382,0.0080523204482156,0.0068515551222667,0.0073682331762425,-0.0163349193831708,-0.0042444757741752,-0.0053876349696703,0.0055449683673936,-0.008772773601736
0.002941445901845,-0.0012384756543584,0.005719788539505,-0.0184195257923708,-0.0027223005036523,-0.037184268606072,-0.0060203788974946,0.0020190188116968,0.0014963976796883,-0.0026962412626811,-0.0118667885362458,0.0194620462613893,-0.0043174373247808,-0.0020979833321342,-0.0028250877575173,-0.0040403917442425,-0.0118764692628792,0.0026925255908697,-0.0142860117459323,-0.0064087819375683,0.000613722666631,0.007311163914026,-0.0030786588503968,0.0023765437848549,-0.0283372747222329,-0.0209962694324086,-0.0021797167059203,-0.0036239206906066,-0.0026713661547071,0.0159387047561032,0.0003024216417249,-0.0013992607639142,-0.003717385430751
-0.0030835911213306,-0.0005509811979207,0.0048116002398306,0.0035106694492894,0.0303471932293323,0.0362750360866315,0.0067152202241083,0.0046444761448609,-0.007370306544167,0.0020621793280608,-0.0018527146461519,0.0153881721598458,0.0035518033914736,0.0004924755938313,0.0126334810415786,0.001361415209351,0.0189830691043983,0.0074105603716961,0.0333827617452584,0.0010830229562121,-0.0079916259707158,0.0003274029052633,0.0040290482988241,0.0164507796761761,0.0145618940759056,0.0138869087567146,0.0590240019643803,0.0180112167204577,-0.0140679300792249,0.012960377288756,0.0103145719754418,0.000298955326026,0.0231968420481904
0.0503052880631666,0.0012122795151851,0.0028208780291045,-0.009318684695644,-0.0422483225587673,0.011119127563452,0.0026391371424113,-0.0012280319120936,-0.0094596781809066,-0.0019270142103916,-0.005848051521871,0.0064522733088877,0.0021802429397463,-0.0012244467158454,-0.0107898332862544,-0.0149005148391694,0.0011202811274538,-0.0090606219189094,0.0581037763610692,-0.0010194027995553,-0.0238193071698141,-0.0131781153913028,0.0106398180277042,-0.0046477410168643,-0.0021756107351193,0.0043567197501003,0.0023984855783783,-0.0043094282366486,-0.0058661471395946,0.0111197540462009,-0.0058913440295606,-0.0041591426031968,0.0014632295324716
0.0269793486084232,0.0016311307011499,-0.0053595503401284,-0.0037424655120831,-0.0165458732265134,-0.0101571548556445,-0.0073475529581149,-0.0029798023963272,0.0027859928822772,0.0031511975280103,0.0096014053317383,0.0201231390155311,-0.0047845191982654,-0.0009703280214213,0.004349209447208,0.0014847444747502,-0.0016435476328692,-0.0050135602655551,0.0098245975957959,0.0043154436277698,-0.0111327610872015,-0.0077368181657235,0.0106713649799703,0.0033470000634184,0.0029010141915288,-0.0158538749685156,0.0019615131328891,0.0018842763541615,0.0007149926404295,-0.0089116550639948,0.0008297106507158,-0.003556887610003,-0.0014547042410791
-0.0369332819183004,-0.0001326835351112,-0.0086821883106314,-0.0052358218276505,-0.0408220089698661,-0.0109796272708941,0.0,-0.0066609182455292,-0.0251787710919586,-0.0032148264996158,-0.0077082833062716,-0.0271525420819656,-0.0120783746348209,0.0006055249808012,-0.0019182193527152,0.0,-0.0051658808780781,0.0314463821463406,0.0120587457538209,-0.0023587575282065,0.0066267595410052,0.0134054133509429,0.0091432335462878,0.0017425350096647,-0.0034280413329541,0.0009675158090994,-0.0254381011425703,-0.0044693638023715,-0.021281172581024,0.0027669895517721,0.002791523578533,0.0030938710338836,0.0093287003193059
-0.0233643188960397,0.0037553476272153,0.0048023207587793,-0.0030891838666138,-0.0018182239339722,-0.0089079511276909,-0.0017115440993107,-0.0033140252745743,0.0073340230396004,-0.0077190516778667,0.0225660759076665,0.0104449582297188,-0.0007392880494156,-0.0006083698730955,0.0053621938473754,-0.0058005021837795,-0.0052632437879103,-0.0078547303205107,-0.0046434375777632,-0.0027213379365865,-0.0036068413339225,-0.0052672234686482,0.0133758384474593,-0.0067898066646604,0.0211452807448637,0.0022387725553483,0.0095965374529405,-0.0007915903224568,-0.0046510402356567,-0.0043418432405346,-0.0042912349632659,0.0043193988253607,-0.0038592983916132
0.0013764414830163,-0.0033743396248735,-0.0343872748854478,-0.0059984476304992,-0.008864315892186,0.0248435162435009,-0.0181344325202295,-0.0023213163938604,-0.0162978202233917,-0.0015407932888182,-0.0129382505561083,-0.0137214107056641,-0.0135959369715756,-0.0018454322864863,-0.0243619835574263,-0.036532194250348,-0.0114181260199967,-0.0043495535089242,-0.0220671212795872,-0.0013300461476681,-0.0171893086504745,-0.0175049738188006,-0.0203320276618578,-0.0162989129373039,-0.0160646015545428,-0.0226433396618386,0.0023984855783783,-0.0090302014948276,-0.0093739073868065,-0.0130115054732338,0.0025554951247279,0.0023207501514605,-0.0163525685264731
